,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
<<<<<<< HEAD
6953,Western Sahara,Italy,5,ITA,ESH,116758,4.28236180818445e-05
6954,Western Sahara,Albania,0,ALB,ESH,116758,0.0
6955,Western Sahara,Canada,0,CAN,ESH,116758,0.0
6956,Western Sahara,Croatia,0,HRV,ESH,116758,0.0
6957,Western Sahara,Ecuador,0,ECU,ESH,116758,0.0
6958,Western Sahara,Greece,0,GRC,ESH,116758,0.0
6959,Western Sahara,Ukraine,0,UKR,ESH,116758,0.0
6960,Western Sahara,Uruguay,0,URY,ESH,116758,0.0
6961,Yemen,Somalia,10705,SOM,YEM,23500,0.455531914893617
6962,Yemen,Djibouti,3468,DJI,YEM,23500,0.14757446808510638
6963,Yemen,Ethiopia,1578,ETH,YEM,23500,0.06714893617021277
6964,Yemen,Germany,1171,DEU,YEM,23500,0.04982978723404256
6965,Yemen,Sweden,1099,SWE,YEM,23500,0.04676595744680851
6966,Yemen,Canada,648,CAN,YEM,23500,0.02757446808510638
6967,Yemen,United States of America,549,USA,YEM,23500,0.023361702127659575
6968,Yemen,Morocco,517,MAR,YEM,23500,0.022
6969,Yemen,Jordan,494,JOR,YEM,23500,0.02102127659574468
6970,Yemen,United Kingdom,453,GBR,YEM,23500,0.019276595744680852
6971,Yemen,Switzerland,339,CHE,YEM,23500,0.014425531914893618
6972,Yemen,Netherlands,250,NLD,YEM,23500,0.010638297872340425
6973,Yemen,Norway,231,NOR,YEM,23500,0.009829787234042554
6974,Yemen,France,218,FRA,YEM,23500,0.00927659574468085
6975,Yemen,Austria,163,AUT,YEM,23500,0.006936170212765958
6976,Yemen,Turkey,161,TUR,YEM,23500,0.006851063829787234
6977,Yemen,Greece,158,GRC,YEM,23500,0.006723404255319149
6978,Yemen,Finland,139,FIN,YEM,23500,0.005914893617021277
6979,Yemen,Syrian Arab Rep.,123,SYR,YEM,23500,0.0052340425531914895
6980,Yemen,Italy,113,ITA,YEM,23500,0.004808510638297872
6981,Yemen,Pakistan,113,PAK,YEM,23500,0.004808510638297872
6982,Yemen,Egypt,85,EGY,YEM,23500,0.003617021276595745
6983,Yemen,Indonesia,76,IDN,YEM,23500,0.0032340425531914895
6984,Yemen,Malaysia,76,MYS,YEM,23500,0.0032340425531914895
6985,Yemen,Kenya,68,KEN,YEM,23500,0.0028936170212765957
6986,Yemen,Russian Federation,54,RUS,YEM,23500,0.002297872340425532
6987,Yemen,Rep. of Korea,50,KOR,YEM,23500,0.002127659574468085
6988,Yemen,Belarus,42,BLR,YEM,23500,0.0017872340425531914
6989,Yemen,Thailand,40,THA,YEM,23500,0.001702127659574468
6990,Yemen,Uganda,33,UGA,YEM,23500,0.001404255319148936
6991,Yemen,Australia,27,AUS,YEM,23500,0.001148936170212766
6992,Yemen,Romania,27,ROU,YEM,23500,0.001148936170212766
6993,Yemen,Belgium,24,BEL,YEM,23500,0.0010212765957446808
6994,Yemen,Madagascar,22,MDG,YEM,23500,0.0009361702127659575
6995,Yemen,Spain,21,ESP,YEM,23500,0.0008936170212765957
6996,Yemen,Cuba,17,CUB,YEM,23500,0.0007234042553191489
6997,Yemen,Hungary,17,HUN,YEM,23500,0.0007234042553191489
6998,Yemen,Argentina,15,ARG,YEM,23500,0.0006382978723404255
6999,Yemen,Lebanon,15,LBN,YEM,23500,0.0006382978723404255
7000,Yemen,Sri Lanka,12,LKA,YEM,23500,0.0005106382978723404
7001,Yemen,Bulgaria,11,BGR,YEM,23500,0.00046808510638297874
7002,Yemen,Cyprus,10,CYP,YEM,23500,0.000425531914893617
7003,Yemen,Montenegro,10,MNE,YEM,23500,0.000425531914893617
7004,Yemen,Bahrain,9,BHR,YEM,23500,0.0003829787234042553
7005,Yemen,Saudi Arabia,9,SAU,YEM,23500,0.0003829787234042553
7006,Yemen,Azerbaijan,8,AZE,YEM,23500,0.00034042553191489364
7007,Yemen,China,7,CHN,YEM,23500,0.0002978723404255319
7008,Yemen,Algeria,5,DZA,YEM,23500,0.0002127659574468085
7009,Yemen,Armenia,5,ARM,YEM,23500,0.0002127659574468085
7010,Yemen,"China, Hong Kong SAR",5,HKG,YEM,23500,0.0002127659574468085
7011,Yemen,Poland,5,POL,YEM,23500,0.0002127659574468085
7012,Yemen,Rep. of Moldova,5,MDA,YEM,23500,0.0002127659574468085
7013,Yemen,Albania,0,ALB,YEM,23500,0.0
7014,Yemen,Bangladesh,0,BGD,YEM,23500,0.0
7015,Yemen,Benin,0,BEN,YEM,23500,0.0
7016,Yemen,Brazil,0,BRA,YEM,23500,0.0
7017,Yemen,Central African Rep.,0,CAF,YEM,23500,0.0
7018,Yemen,Chad,0,TCD,YEM,23500,0.0
7019,Yemen,Chile,0,CHL,YEM,23500,0.0
7020,Yemen,Colombia,0,COL,YEM,23500,0.0
7021,Yemen,Costa Rica,0,CRI,YEM,23500,0.0
7022,Yemen,Croatia,0,HRV,YEM,23500,0.0
7023,Yemen,CÌ«te d'Ivoire,0,CIV,YEM,23500,0.0
7024,Yemen,Denmark,0,DNK,YEM,23500,0.0
7025,Yemen,Ecuador,0,ECU,YEM,23500,0.0
7026,Yemen,Estonia,0,EST,YEM,23500,0.0
7027,Yemen,Georgia,0,GEO,YEM,23500,0.0
7028,Yemen,Ghana,0,GHA,YEM,23500,0.0
7029,Yemen,Iceland,0,ISL,YEM,23500,0.0
7030,Yemen,India,0,IND,YEM,23500,0.0
7031,Yemen,Iraq,0,IRQ,YEM,23500,0.0
7032,Yemen,Ireland,0,IRL,YEM,23500,0.0
7033,Yemen,Kazakhstan,0,KAZ,YEM,23500,0.0
7034,Yemen,Kuwait,0,KWT,YEM,23500,0.0
7035,Yemen,Libya,0,LBY,YEM,23500,0.0
7036,Yemen,Lithuania,0,LTU,YEM,23500,0.0
7037,Yemen,Luxembourg,0,LUX,YEM,23500,0.0
7038,Yemen,Malta,0,MLT,YEM,23500,0.0
7039,Yemen,Mauritania,0,MRT,YEM,23500,0.0
7040,Yemen,Mexico,0,MEX,YEM,23500,0.0
7041,Yemen,Mongolia,0,MNG,YEM,23500,0.0
7042,Yemen,New Zealand,0,NZL,YEM,23500,0.0
7043,Yemen,Nigeria,0,NGA,YEM,23500,0.0
7044,Yemen,Philippines,0,PHL,YEM,23500,0.0
7045,Yemen,Portugal,0,PRT,YEM,23500,0.0
7046,Yemen,Senegal,0,SEN,YEM,23500,0.0
7047,Yemen,Slovenia,0,SVN,YEM,23500,0.0
7048,Yemen,Sudan,0,SDN,YEM,23500,0.0
7049,Yemen,Tunisia,0,TUN,YEM,23500,0.0
7050,Yemen,Ukraine,0,UKR,YEM,23500,0.0
7051,Yemen,United Arab Emirates,0,ARE,YEM,23500,0.0
7052,Yemen,Yemen,0,YEM,YEM,23500,0.0
7053,Zambia,United Kingdom,71,GBR,ZMB,250,0.284
7054,Zambia,South Africa,64,ZAF,ZMB,250,0.256
7055,Zambia,United States of America,44,USA,ZMB,250,0.176
7056,Zambia,Canada,28,CAN,ZMB,250,0.112
7057,Zambia,Sweden,11,SWE,ZMB,250,0.044
7058,Zambia,Australia,10,AUS,ZMB,250,0.04
7059,Zambia,Netherlands,8,NLD,ZMB,250,0.032
7060,Zambia,Angola,7,AGO,ZMB,250,0.028
7061,Zambia,Germany,7,DEU,ZMB,250,0.028
7062,Zambia,Austria,0,AUT,ZMB,250,0.0
7063,Zambia,Belgium,0,BEL,ZMB,250,0.0
7064,Zambia,Botswana,0,BWA,ZMB,250,0.0
7065,Zambia,Brazil,0,BRA,ZMB,250,0.0
7066,Zambia,Bulgaria,0,BGR,ZMB,250,0.0
7067,Zambia,Burundi,0,BDI,ZMB,250,0.0
7068,Zambia,China,0,CHN,ZMB,250,0.0
7069,Zambia,Costa Rica,0,CRI,ZMB,250,0.0
7070,Zambia,Denmark,0,DNK,ZMB,250,0.0
7071,Zambia,Finland,0,FIN,ZMB,250,0.0
7072,Zambia,France,0,FRA,ZMB,250,0.0
7073,Zambia,Greece,0,GRC,ZMB,250,0.0
7074,Zambia,Indonesia,0,IDN,ZMB,250,0.0
7075,Zambia,Ireland,0,IRL,ZMB,250,0.0
7076,Zambia,Malawi,0,MWI,ZMB,250,0.0
7077,Zambia,Namibia,0,NAM,ZMB,250,0.0
7078,Zambia,Norway,0,NOR,ZMB,250,0.0
7079,Zambia,Peru,0,PER,ZMB,250,0.0
7080,Zambia,Poland,0,POL,ZMB,250,0.0
7081,Zambia,Spain,0,ESP,ZMB,250,0.0
7082,Zambia,Turkey,0,TUR,ZMB,250,0.0
7083,Zambia,Uganda,0,UGA,ZMB,250,0.0
7084,Zambia,Zimbabwe,0,ZWE,ZMB,250,0.0
7085,Zimbabwe,United Kingdom,8236,GBR,ZWE,17390,0.47360552041403103
7086,Zimbabwe,South Africa,4558,ZAF,ZWE,17390,0.2621046578493387
7087,Zimbabwe,Canada,1146,CAN,ZWE,17390,0.06589994249568717
7088,Zimbabwe,United States of America,1049,USA,ZWE,17390,0.060322024151811385
7089,Zimbabwe,Australia,986,AUS,ZWE,17390,0.0566992524439333
7090,Zimbabwe,Botswana,676,BWA,ZWE,17390,0.038872915468660146
7091,Zimbabwe,Ireland,252,IRL,ZWE,17390,0.014491086831512363
7092,Zimbabwe,Germany,154,DEU,ZWE,17390,0.008855664174813111
7093,Zimbabwe,Namibia,64,NAM,ZWE,17390,0.0036802760207015526
7094,Zimbabwe,France,44,FRA,ZWE,17390,0.0025301897642323176
7095,Zimbabwe,Netherlands,36,NLD,ZWE,17390,0.0020701552616446232
7096,Zimbabwe,New Zealand,32,NZL,ZWE,17390,0.0018401380103507763
7097,Zimbabwe,Italy,24,ITA,ZWE,17390,0.0013801035077630822
7098,Zimbabwe,Sweden,24,SWE,ZWE,17390,0.0013801035077630822
7099,Zimbabwe,Austria,22,AUT,ZWE,17390,0.0012650948821161588
7100,Zimbabwe,Switzerland,15,CHE,ZWE,17390,0.0008625646923519264
7101,Zimbabwe,Norway,14,NOR,ZWE,17390,0.0008050603795284647
7102,Zimbabwe,Denmark,13,DNK,ZWE,17390,0.0007475560667050029
7103,Zimbabwe,Egypt,12,EGY,ZWE,17390,0.0006900517538815411
7104,Zimbabwe,Romania,8,ROU,ZWE,17390,0.00046003450258769407
7105,Zimbabwe,Thailand,8,THA,ZWE,17390,0.00046003450258769407
7106,Zimbabwe,Swaziland,7,SWZ,ZWE,17390,0.00040253018976423233
7107,Zimbabwe,Ecuador,5,ECU,ZWE,17390,0.0002875215641173088
7108,Zimbabwe,Zambia,5,ZMB,ZWE,17390,0.0002875215641173088
7109,Zimbabwe,Angola,0,AGO,ZWE,17390,0.0
7110,Zimbabwe,Argentina,0,ARG,ZWE,17390,0.0
7111,Zimbabwe,Belgium,0,BEL,ZWE,17390,0.0
7112,Zimbabwe,Brazil,0,BRA,ZWE,17390,0.0
7113,Zimbabwe,Bulgaria,0,BGR,ZWE,17390,0.0
7114,Zimbabwe,China,0,CHN,ZWE,17390,0.0
7115,Zimbabwe,Costa Rica,0,CRI,ZWE,17390,0.0
7116,Zimbabwe,Croatia,0,HRV,ZWE,17390,0.0
7117,Zimbabwe,Cyprus,0,CYP,ZWE,17390,0.0
7118,Zimbabwe,Dem. Rep. of the Congo,0,COD,ZWE,17390,0.0
7119,Zimbabwe,Finland,0,FIN,ZWE,17390,0.0
7120,Zimbabwe,Greece,0,GRC,ZWE,17390,0.0
7121,Zimbabwe,Hungary,0,HUN,ZWE,17390,0.0
7122,Zimbabwe,Israel,0,ISR,ZWE,17390,0.0
7123,Zimbabwe,Kenya,0,KEN,ZWE,17390,0.0
7124,Zimbabwe,Lesotho,0,LSO,ZWE,17390,0.0
7125,Zimbabwe,Lithuania,0,LTU,ZWE,17390,0.0
7126,Zimbabwe,Malawi,0,MWI,ZWE,17390,0.0
7127,Zimbabwe,Malaysia,0,MYS,ZWE,17390,0.0
7128,Zimbabwe,Malta,0,MLT,ZWE,17390,0.0
7129,Zimbabwe,Panama,0,PAN,ZWE,17390,0.0
7130,Zimbabwe,Philippines,0,PHL,ZWE,17390,0.0
7131,Zimbabwe,Portugal,0,PRT,ZWE,17390,0.0
7132,Zimbabwe,Rep. of Korea,0,KOR,ZWE,17390,0.0
7133,Zimbabwe,Sint Maarten (Dutch part),0,SXM,ZWE,17390,0.0
7134,Zimbabwe,Slovenia,0,SVN,ZWE,17390,0.0
7135,Zimbabwe,Spain,0,ESP,ZWE,17390,0.0
7136,Zimbabwe,Sudan,0,SDN,ZWE,17390,0.0
7137,Zimbabwe,Turkey,0,TUR,ZWE,17390,0.0
7138,Zimbabwe,Ukraine,0,UKR,ZWE,17390,0.0
7139,Zimbabwe,Uruguay,0,URY,ZWE,17390,0.0
7140,Zimbabwe,Zimbabwe,0,ZWE,ZWE,17390,0.0
=======
0,Afghanistan,Pakistan,18220178,PAK,AFG,30027956,0.6067738343562246
1,Afghanistan,Iran (Islamic Rep. of),10173716,IRN,AFG,30027956,0.3388081426521339
2,Afghanistan,Germany,404959,DEU,AFG,30027956,0.013486066117853643
3,Afghanistan,United Kingdom,165161,GBR,AFG,30027956,0.005500241175256817
4,Afghanistan,Austria,133448,AUT,AFG,30027956,0.0044441253344050455
5,Afghanistan,Sweden,106274,SWE,AFG,30027956,0.003539168633389499
6,Afghanistan,India,100238,IND,AFG,30027956,0.003338155950408346
7,Afghanistan,Netherlands,89022,NLD,AFG,30027956,0.0029646373532717313
8,Afghanistan,Italy,80561,ITA,AFG,30027956,0.0026828665927177992
9,Afghanistan,Australia,77090,AUS,AFG,30027956,0.0025672743093136277
10,Afghanistan,Norway,57590,NOR,AFG,30027956,0.0019178794587283929
11,Afghanistan,France,43243,FRA,AFG,30027956,0.0014400913601978103
12,Afghanistan,Denmark,37175,DNK,AFG,30027956,0.0012380130036156974
13,Afghanistan,Switzerland,36266,CHE,AFG,30027956,0.0012077412128884163
14,Afghanistan,Canada,32454,CAN,AFG,30027956,0.0010807928451740105
15,Afghanistan,Turkey,30275,TUR,AFG,30027956,0.0010082271334086142
16,Afghanistan,Tajikistan,25337,TJK,AFG,30027956,0.0008437803758604149
17,Afghanistan,Greece,24644,GRC,AFG,30027956,0.0008207018819396166
18,Afghanistan,Belgium,21873,BEL,AFG,30027956,0.0007284212085564532
19,Afghanistan,Indonesia,17478,IDN,AFG,30027956,0.0005820575999245503
20,Afghanistan,United States of America,16334,USA,AFG,30027956,0.0005439597686902165
21,Afghanistan,Hungary,15835,HUN,AFG,30027956,0.0005273419209752406
22,Afghanistan,Ukraine,15307,UKR,AFG,30027956,0.0005097583065593942
23,Afghanistan,Russian Federation,15235,RUS,AFG,30027956,0.0005073605409572333
24,Afghanistan,Finland,13636,FIN,AFG,30027956,0.00045411016320924405
25,Afghanistan,Syrian Arab Rep.,12820,SYR,AFG,30027956,0.0004269354863847543
26,Afghanistan,Bulgaria,11540,BGR,AFG,30027956,0.0003843085423463389
27,Afghanistan,Kazakhstan,5919,KAZ,AFG,30027956,0.00019711631387764122
28,Afghanistan,Serbia and Kosovo (S/RES/1244 (1999)),5631,SRB,AFG,30027956,0.00018752525146899777
29,Afghanistan,Azerbaijan,5354,AZE,AFG,30027956,0.0001783005143606844
30,Afghanistan,Belarus,4191,BLR,AFG,30027956,0.00013956993942578042
31,Afghanistan,Kyrgyzstan,3604,KGZ,AFG,30027956,0.00012002148930816337
32,Afghanistan,Uzbekistan,3503,UZB,AFG,30027956,0.00011665795700513215
33,Afghanistan,Malaysia,2683,MYS,AFG,30027956,8.935007098052229e-05
34,Afghanistan,Czech Rep.,2547,CZE,AFG,30027956,8.482095817644065e-05
35,Afghanistan,Slovakia,2098,SVK,AFG,30027956,6.986822546296525e-05
36,Afghanistan,Ireland,1811,IRL,AFG,30027956,6.031046535435179e-05
37,Afghanistan,Lithuania,1602,LTU,AFG,30027956,5.335028464807928e-05
38,Afghanistan,Romania,1545,ROU,AFG,30027956,5.1452053546368594e-05
39,Afghanistan,Spain,1395,ESP,AFG,30027956,4.6456708541866784e-05
40,Afghanistan,Ecuador,1029,ECU,AFG,30027956,3.426806673088238e-05
41,Afghanistan,New Zealand,932,NZL,AFG,30027956,3.103774362797121e-05
42,Afghanistan,Poland,892,POL,AFG,30027956,2.9705651626770732e-05
43,Afghanistan,Japan,505,JPN,AFG,30027956,1.6817661515156077e-05
44,Afghanistan,Brazil,458,BRA,AFG,30027956,1.5252453413745511e-05
45,Afghanistan,Sri Lanka,377,LKA,AFG,30027956,1.2554967111314536e-05
46,Afghanistan,Turkmenistan,329,TKM,AFG,30027956,1.0956456709873958e-05
47,Afghanistan,Latvia,272,LVA,AFG,30027956,9.058225608163274e-06
48,Afghanistan,Nepal,211,NPL,AFG,30027956,7.026785306332539e-06
49,Afghanistan,Papua New Guinea,205,PNG,AFG,30027956,6.8269715061524666e-06
50,Afghanistan,Nauru,192,NRU,AFG,30027956,6.39404160576231e-06
51,Afghanistan,Croatia,191,HRV,AFG,30027956,6.360739305732299e-06
52,Afghanistan,Luxembourg,185,LUX,AFG,30027956,6.160925505552226e-06
53,Afghanistan,Slovenia,185,SVN,AFG,30027956,6.160925505552226e-06
54,Afghanistan,Thailand,182,THA,AFG,30027956,6.06101860546219e-06
55,Afghanistan,Rep. of Moldova,161,MDA,AFG,30027956,5.361670304831938e-06
56,Afghanistan,Rep. of Korea,160,KOR,AFG,30027956,5.328368004801925e-06
57,Afghanistan,South Africa,156,ZAF,AFG,30027956,5.1951588046818775e-06
58,Afghanistan,Lebanon,150,LBN,AFG,30027956,4.995345004501805e-06
59,Afghanistan,Estonia,149,EST,AFG,30027956,4.962042704471793e-06
60,Afghanistan,Chile,137,CHL,AFG,30027956,4.5624151041116486e-06
61,Afghanistan,Cuba,109,CUB,AFG,30027956,3.6299507032713114e-06
62,Afghanistan,Iceland,109,ISL,AFG,30027956,3.6299507032713114e-06
63,Afghanistan,Portugal,99,PRT,AFG,30027956,3.296927702971191e-06
64,Afghanistan,Egypt,93,EGY,AFG,30027956,3.0971139027911192e-06
65,Afghanistan,Jordan,87,JOR,AFG,30027956,2.897300102611047e-06
66,Afghanistan,CÌ«te d'Ivoire,82,CIV,AFG,30027956,2.730788602460987e-06
67,Afghanistan,Cyprus,79,CYP,AFG,30027956,2.6308817023709504e-06
68,Afghanistan,China,67,CHN,AFG,30027956,2.2312541020108063e-06
69,Afghanistan,Iraq,49,IRQ,AFG,30027956,1.6318127014705897e-06
70,Afghanistan,Philippines,45,PHL,AFG,30027956,1.4986035013505414e-06
71,Afghanistan,Venezuela (Bolivarian Republic of),44,VEN,AFG,30027956,1.4653012013205295e-06
72,Afghanistan,Qatar,40,QAT,AFG,30027956,1.3320920012004813e-06
73,Afghanistan,Malta,33,MLT,AFG,30027956,1.098975900990397e-06
74,Afghanistan,Fiji,32,FJI,AFG,30027956,1.065673600960385e-06
75,Afghanistan,Kenya,31,KEN,AFG,30027956,1.032371300930373e-06
76,Afghanistan,"China, Hong Kong SAR",29,HKG,AFG,30027956,9.65766700870349e-07
77,Afghanistan,Georgia,26,GEO,AFG,30027956,8.658598007803128e-07
78,Afghanistan,Colombia,25,COL,AFG,30027956,8.325575007503008e-07
79,Afghanistan,Nigeria,25,NGA,AFG,30027956,8.325575007503008e-07
80,Afghanistan,Argentina,23,ARG,AFG,30027956,7.659529006902768e-07
81,Afghanistan,Morocco,21,MAR,AFG,30027956,6.993483006302527e-07
82,Afghanistan,United Arab Emirates,21,ARE,AFG,30027956,6.993483006302527e-07
83,Afghanistan,Costa Rica,20,CRI,AFG,30027956,6.660460006002406e-07
84,Afghanistan,Mexico,18,MEX,AFG,30027956,5.994414005402166e-07
85,Afghanistan,Sudan,12,SDN,AFG,30027956,3.996276003601444e-07
86,Afghanistan,Algeria,10,DZA,AFG,30027956,3.330230003001203e-07
87,Afghanistan,Ethiopia,10,ETH,AFG,30027956,3.330230003001203e-07
88,Afghanistan,Cayman Islands,9,CYM,AFG,30027956,2.997207002701083e-07
89,Afghanistan,Mongolia,9,MNG,AFG,30027956,2.997207002701083e-07
90,Afghanistan,Mozambique,9,MOZ,AFG,30027956,2.997207002701083e-07
91,Afghanistan,Dominican Rep.,8,DOM,AFG,30027956,2.6641840024009625e-07
92,Afghanistan,Rwanda,8,RWA,AFG,30027956,2.6641840024009625e-07
93,Afghanistan,Senegal,8,SEN,AFG,30027956,2.6641840024009625e-07
94,Afghanistan,The former Yugoslav Republic of Macedonia,8,MKD,AFG,30027956,2.6641840024009625e-07
95,Afghanistan,Panama,7,PAN,AFG,30027956,2.3311610021008423e-07
96,Afghanistan,Chad,6,TCD,AFG,30027956,1.998138001800722e-07
97,Afghanistan,Kuwait,5,KWT,AFG,30027956,1.6651150015006016e-07
98,Afghanistan,Cambodia,3,KHM,AFG,30027956,9.99069000900361e-08
99,Afghanistan,Madagascar,3,MDG,AFG,30027956,9.99069000900361e-08
100,Afghanistan,Zambia,3,ZMB,AFG,30027956,9.99069000900361e-08
101,Afghanistan,Libya,1,LBY,AFG,30027956,3.330230003001203e-08
102,Afghanistan,Afghanistan,0,AFG,AFG,30027956,0.0
103,Afghanistan,Albania,0,ALB,AFG,30027956,0.0
104,Afghanistan,Angola,0,AGO,AFG,30027956,0.0
105,Afghanistan,Armenia,0,ARM,AFG,30027956,0.0
106,Afghanistan,Bosnia and Herzegovina,0,BIH,AFG,30027956,0.0
107,Afghanistan,"China, Macao SAR",0,MAC,AFG,30027956,0.0
108,Afghanistan,Guatemala,0,GTM,AFG,30027956,0.0
109,Afghanistan,Liechtenstein,0,LIE,AFG,30027956,0.0
110,Afghanistan,Mauritania,0,MRT,AFG,30027956,0.0
111,Afghanistan,Montenegro,0,MNE,AFG,30027956,0.0
112,Afghanistan,Paraguay,0,PRY,AFG,30027956,0.0
113,Afghanistan,Saudi Arabia,0,SAU,AFG,30027956,0.0
114,Albania,United States of America,49082,USA,ALB,140845,0.3484823742411871
115,Albania,France,24429,FRA,ALB,140845,0.17344598672299336
116,Albania,Canada,19370,CAN,ALB,140845,0.13752706876353438
117,Albania,United Kingdom,17471,GBR,ALB,140845,0.12404416202208102
118,Albania,Germany,13896,DEU,ALB,140845,0.09866164933082466
119,Albania,Belgium,3683,BEL,ALB,140845,0.02614931307465654
120,Albania,Italy,2897,ITA,ALB,140845,0.02056871028435514
121,Albania,Sweden,2593,SWE,ALB,140845,0.0184103092051546
122,Albania,Austria,1554,AUT,ALB,140845,0.011033405516702758
123,Albania,Ireland,1372,IRL,ALB,140845,0.009741204870602435
124,Albania,Switzerland,684,CHE,ALB,140845,0.004856402428201214
125,Albania,Greece,661,GRC,ALB,140845,0.004693102346551173
126,Albania,Australia,631,AUS,ALB,140845,0.00448010224005112
127,Albania,Norway,448,NOR,ALB,140845,0.003180801590400795
128,Albania,Denmark,400,DNK,ALB,140845,0.00284000142000071
129,Albania,Luxembourg,362,LUX,ALB,140845,0.0025702012851006426
130,Albania,Netherlands,328,NLD,ALB,140845,0.0023288011644005823
131,Albania,Argentina,251,ARG,ALB,140845,0.0017821008910504455
132,Albania,Spain,172,ESP,ALB,140845,0.0012212006106003053
133,Albania,Czech Rep.,123,CZE,ALB,140845,0.0008733004366502183
134,Albania,Finland,119,FIN,ALB,140845,0.0008449004224502112
135,Albania,Iceland,66,ISL,ALB,140845,0.00046860023430011713
136,Albania,Ecuador,60,ECU,ALB,140845,0.0004260002130001065
137,Albania,Bulgaria,59,BGR,ALB,140845,0.0004189002094501047
138,Albania,Mexico,52,MEX,ALB,140845,0.0003692001846000923
139,Albania,Hungary,30,HUN,ALB,140845,0.00021300010650005324
140,Albania,New Zealand,17,NZL,ALB,140845,0.00012070006035003017
141,Albania,Portugal,11,PRT,ALB,140845,7.810003905001953e-05
142,Albania,Slovenia,9,SVN,ALB,140845,6.390003195001598e-05
143,Albania,Romania,8,ROU,ALB,140845,5.68000284000142e-05
144,Albania,Poland,4,POL,ALB,140845,2.84000142000071e-05
145,Albania,Brazil,3,BRA,ALB,140845,2.1300010650005325e-05
146,Albania,Chile,0,CHL,ALB,140845,0.0
147,Albania,Costa Rica,0,CRI,ALB,140845,0.0
148,Albania,Croatia,0,HRV,ALB,140845,0.0
149,Albania,Cyprus,0,CYP,ALB,140845,0.0
150,Albania,Estonia,0,EST,ALB,140845,0.0
151,Albania,Iraq,0,IRQ,ALB,140845,0.0
152,Albania,Lebanon,0,LBN,ALB,140845,0.0
153,Albania,Liechtenstein,0,LIE,ALB,140845,0.0
154,Albania,Malta,0,MLT,ALB,140845,0.0
155,Albania,Papua New Guinea,0,PNG,ALB,140845,0.0
156,Albania,Rep. of Korea,0,KOR,ALB,140845,0.0
157,Albania,Russian Federation,0,RUS,ALB,140845,0.0
158,Albania,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,ALB,140845,0.0
159,Albania,Slovakia,0,SVK,ALB,140845,0.0
160,Albania,South Africa,0,ZAF,ALB,140845,0.0
161,Albania,Syrian Arab Rep.,0,SYR,ALB,140845,0.0
162,Albania,Venezuela (Bolivarian Republic of),0,VEN,ALB,140845,0.0
163,Algeria,France,14685,FRA,DZA,64738,0.22683740616021503
164,Algeria,Germany,13416,DEU,DZA,64738,0.2072353177422843
165,Algeria,Canada,10593,CAN,DZA,64738,0.163628780623436
166,Algeria,United Kingdom,10273,GBR,DZA,64738,0.15868577960394203
167,Algeria,United States of America,3365,USA,DZA,64738,0.051978745095616175
168,Algeria,Switzerland,2084,CHE,DZA,64738,0.032191294139454416
169,Algeria,Ireland,1934,IRL,DZA,64738,0.029874262411566623
170,Algeria,Italy,1048,ITA,DZA,64738,0.01618832833884272
171,Algeria,Spain,916,ESP,DZA,64738,0.014149340418301461
172,Algeria,Sweden,826,SWE,DZA,64738,0.012759121381568785
173,Algeria,Netherlands,728,NLD,DZA,64738,0.01124532731934876
174,Algeria,Norway,542,NOR,DZA,64738,0.008372207976767895
175,Algeria,Argentina,461,ARG,DZA,64738,0.007121010843708486
176,Algeria,Austria,450,AUT,DZA,64738,0.006951095183663381
177,Algeria,Belgium,440,BEL,DZA,64738,0.006796626401804195
178,Algeria,Australia,410,AUS,DZA,64738,0.006333220056226637
179,Algeria,Hungary,318,HUN,DZA,64738,0.004912107263122123
180,Algeria,Finland,259,FIN,DZA,64738,0.004000741450152924
181,Algeria,Pakistan,257,PAK,DZA,64738,0.003969847693781087
182,Algeria,Greece,216,GRC,DZA,64738,0.0033365256881584234
183,Algeria,Tunisia,208,TUN,DZA,64738,0.0032129506626710743
184,Algeria,New Zealand,179,NZL,DZA,64738,0.002764991195279434
185,Algeria,Denmark,121,DNK,DZA,64738,0.0018690722604961538
186,Algeria,Bulgaria,112,BGR,DZA,64738,0.001730050356822886
187,Algeria,Senegal,99,SEN,DZA,64738,0.001529240940405944
188,Algeria,Syrian Arab Rep.,78,SYR,DZA,64738,0.0012048564985016527
189,Algeria,Brazil,74,BRA,DZA,64738,0.0011430689857579784
190,Algeria,Cyprus,56,CYP,DZA,64738,0.000865025178411443
191,Algeria,Libya,56,LBY,DZA,64738,0.000865025178411443
192,Algeria,Rep. of Korea,48,KOR,DZA,64738,0.000741450152924094
193,Algeria,Malta,40,MLT,DZA,64738,0.000617875127436745
194,Algeria,Egypt,33,EGY,DZA,64738,0.0005097469801353146
195,Algeria,Lesotho,31,LSO,DZA,64738,0.0004788532237634774
196,Algeria,Morocco,31,MAR,DZA,64738,0.0004788532237634774
197,Algeria,Romania,31,ROU,DZA,64738,0.0004788532237634774
198,Algeria,Lebanon,26,LBN,DZA,64738,0.0004016188328338843
199,Algeria,Poland,26,POL,DZA,64738,0.0004016188328338843
200,Algeria,Yemen,26,YEM,DZA,64738,0.0004016188328338843
201,Algeria,Estonia,20,EST,DZA,64738,0.0003089375637183725
202,Algeria,Slovakia,18,SVK,DZA,64738,0.0002780438073465353
