,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
3210,Jamaica,Barbados,0,BRB,JAM,1426,0.0
3211,Jamaica,Belgium,0,BEL,JAM,1426,0.0
3212,Jamaica,Belize,0,BLZ,JAM,1426,0.0
3213,Jamaica,Costa Rica,0,CRI,JAM,1426,0.0
3214,Jamaica,Ecuador,0,ECU,JAM,1426,0.0
3215,Jamaica,France,0,FRA,JAM,1426,0.0
3216,Jamaica,Greece,0,GRC,JAM,1426,0.0
3217,Jamaica,Grenada,0,GRD,JAM,1426,0.0
3218,Jamaica,Guatemala,0,GTM,JAM,1426,0.0
3219,Jamaica,Ireland,0,IRL,JAM,1426,0.0
3220,Jamaica,Israel,0,ISR,JAM,1426,0.0
3221,Jamaica,Italy,0,ITA,JAM,1426,0.0
3222,Jamaica,Kenya,0,KEN,JAM,1426,0.0
3223,Jamaica,Mexico,0,MEX,JAM,1426,0.0
3224,Jamaica,Netherlands,0,NLD,JAM,1426,0.0
3225,Jamaica,Paraguay,0,PRY,JAM,1426,0.0
3226,Jamaica,Peru,0,PER,JAM,1426,0.0
3227,Jamaica,Poland,0,POL,JAM,1426,0.0
3228,Jamaica,Suriname,0,SUR,JAM,1426,0.0
3229,Jamaica,Sweden,0,SWE,JAM,1426,0.0
3230,Jamaica,Turks and Caicos Islands,0,TCA,JAM,1426,0.0
3231,Jamaica,Uruguay,0,URY,JAM,1426,0.0
3232,Japan,United States of America,78,USA,JPN,97,0.8041237113402062
3233,Japan,Canada,10,CAN,JPN,97,0.10309278350515463
3234,Japan,Australia,9,AUS,JPN,97,0.09278350515463918
3235,Japan,Brazil,0,BRA,JPN,97,0.0
3236,Japan,Germany,0,DEU,JPN,97,0.0
3237,Japan,Ireland,0,IRL,JPN,97,0.0
3238,Japan,Italy,0,ITA,JPN,97,0.0
3239,Japan,Netherlands,0,NLD,JPN,97,0.0
3240,Japan,New Zealand,0,NZL,JPN,97,0.0
3241,Japan,Sweden,0,SWE,JPN,97,0.0
3242,Japan,United Kingdom,0,GBR,JPN,97,0.0
3243,Jordan,United States of America,1820,USA,JOR,3457,0.5264680358692508
3244,Jordan,Germany,389,DEU,JOR,3457,0.11252531096326295
3245,Jordan,Canada,295,CAN,JOR,3457,0.08533410471507087
3246,Jordan,Sweden,290,SWE,JOR,3457,0.08388776395718832
3247,Jordan,Australia,113,AUS,JOR,3457,0.032687301128145795
3248,Jordan,Brazil,80,BRA,JOR,3457,0.023141452126120916
3249,Jordan,Turkey,72,TUR,JOR,3457,0.02082730691350882
3250,Jordan,Lebanon,48,LBN,JOR,3457,0.013884871275672549
3251,Jordan,Cyprus,46,CYP,JOR,3457,0.013306334972519526
3252,Jordan,Belgium,40,BEL,JOR,3457,0.011570726063060458
3253,Jordan,United Kingdom,39,GBR,JOR,3457,0.011281457911483946
3254,Jordan,Austria,38,AUT,JOR,3457,0.010992189759907435
3255,Jordan,Greece,27,GRC,JOR,3457,0.007810240092565809
3256,Jordan,Ukraine,24,UKR,JOR,3457,0.0069424356378362745
3257,Jordan,Italy,17,ITA,JOR,3457,0.004917558576800694
3258,Jordan,Rep. of Korea,16,KOR,JOR,3457,0.0046282904252241824
3259,Jordan,Spain,15,ESP,JOR,3457,0.004339022273647671
3260,Jordan,Egypt,14,EGY,JOR,3457,0.00404975412207116
3261,Jordan,Syrian Arab Rep.,13,SYR,JOR,3457,0.0037604859704946487
3262,Jordan,Netherlands,11,NLD,JOR,3457,0.003181949667341626
3263,Jordan,Switzerland,10,CHE,JOR,3457,0.0028926815157651145
3264,Jordan,Denmark,9,DNK,JOR,3457,0.0026034133641886026
3265,Jordan,New Zealand,9,NZL,JOR,3457,0.0026034133641886026
3266,Jordan,Bahrain,6,BHR,JOR,3457,0.0017356089094590686
3267,Jordan,Kuwait,6,KWT,JOR,3457,0.0017356089094590686
3268,Jordan,Luxembourg,5,LUX,JOR,3457,0.0014463407578825572
3269,Jordan,Norway,5,NOR,JOR,3457,0.0014463407578825572
3270,Jordan,Algeria,0,DZA,JOR,3457,0.0
3271,Jordan,Argentina,0,ARG,JOR,3457,0.0
3272,Jordan,Armenia,0,ARM,JOR,3457,0.0
3273,Jordan,Bosnia and Herzegovina,0,BIH,JOR,3457,0.0
3274,Jordan,Bulgaria,0,BGR,JOR,3457,0.0
3275,Jordan,"China, Hong Kong SAR",0,HKG,JOR,3457,0.0
3276,Jordan,Dem. Rep. of the Congo,0,COD,JOR,3457,0.0
3277,Jordan,Finland,0,FIN,JOR,3457,0.0
3278,Jordan,France,0,FRA,JOR,3457,0.0
3279,Jordan,Georgia,0,GEO,JOR,3457,0.0
3280,Jordan,Ghana,0,GHA,JOR,3457,0.0
3281,Jordan,Guatemala,0,GTM,JOR,3457,0.0
3282,Jordan,Hungary,0,HUN,JOR,3457,0.0
3283,Jordan,Iceland,0,ISL,JOR,3457,0.0
3284,Jordan,Indonesia,0,IDN,JOR,3457,0.0
3285,Jordan,Iraq,0,IRQ,JOR,3457,0.0
3286,Jordan,Ireland,0,IRL,JOR,3457,0.0
3287,Jordan,Israel,0,ISR,JOR,3457,0.0
3288,Jordan,Jamaica,0,JAM,JOR,3457,0.0
3289,Jordan,Libya,0,LBY,JOR,3457,0.0
3290,Jordan,Malaysia,0,MYS,JOR,3457,0.0
3291,Jordan,Malta,0,MLT,JOR,3457,0.0
3292,Jordan,Mauritania,0,MRT,JOR,3457,0.0
3293,Jordan,Mexico,0,MEX,JOR,3457,0.0
3294,Jordan,Morocco,0,MAR,JOR,3457,0.0
3295,Jordan,Pakistan,0,PAK,JOR,3457,0.0
3296,Jordan,Peru,0,PER,JOR,3457,0.0
3297,Jordan,Philippines,0,PHL,JOR,3457,0.0
3298,Jordan,Poland,0,POL,JOR,3457,0.0
3299,Jordan,Portugal,0,PRT,JOR,3457,0.0
3300,Jordan,Qatar,0,QAT,JOR,3457,0.0
3301,Jordan,Rep. of Moldova,0,MDA,JOR,3457,0.0
3302,Jordan,Romania,0,ROU,JOR,3457,0.0
3303,Jordan,Russian Federation,0,RUS,JOR,3457,0.0
3304,Jordan,Slovakia,0,SVK,JOR,3457,0.0
3305,Jordan,Somalia,0,SOM,JOR,3457,0.0
3306,Jordan,Sudan,0,SDN,JOR,3457,0.0
3307,Jordan,Thailand,0,THA,JOR,3457,0.0
3308,Jordan,United Arab Emirates,0,ARE,JOR,3457,0.0
3309,Jordan,Yemen,0,YEM,JOR,3457,0.0
3310,Kazakhstan,United States of America,1558,USA,KAZ,3505,0.4445078459343795
3311,Kazakhstan,Rep. of Korea,1152,KOR,KAZ,3505,0.3286733238231098
3312,Kazakhstan,Germany,219,DEU,KAZ,3505,0.062482168330955774
3313,Kazakhstan,Sweden,154,SWE,KAZ,3505,0.043937232524964336
3314,Kazakhstan,Austria,88,AUT,KAZ,3505,0.025106990014265335
3315,Kazakhstan,Canada,70,CAN,KAZ,3505,0.019971469329529243
3316,Kazakhstan,France,42,FRA,KAZ,3505,0.011982881597717546
3317,Kazakhstan,Turkey,40,TUR,KAZ,3505,0.011412268188302425
3318,Kazakhstan,Israel,31,ISR,KAZ,3505,0.00884450784593438
3319,Kazakhstan,Belgium,30,BEL,KAZ,3505,0.008559201141226819
3320,Kazakhstan,United Kingdom,26,GBR,KAZ,3505,0.007417974322396576
3321,Kazakhstan,Italy,17,ITA,KAZ,3505,0.0048502139800285305
3322,Kazakhstan,Czech Rep.,13,CZE,KAZ,3505,0.003708987161198288
3323,Kazakhstan,Latvia,11,LVA,KAZ,3505,0.003138373751783167
3324,Kazakhstan,Poland,10,POL,KAZ,3505,0.0028530670470756064
3325,Kazakhstan,Spain,10,ESP,KAZ,3505,0.0028530670470756064
3326,Kazakhstan,Switzerland,9,CHE,KAZ,3505,0.0025677603423680455
3327,Kazakhstan,Ukraine,8,UKR,KAZ,3505,0.002282453637660485
3328,Kazakhstan,Russian Federation,7,RUS,KAZ,3505,0.0019971469329529245
3329,Kazakhstan,Australia,5,AUS,KAZ,3505,0.0014265335235378032
3330,Kazakhstan,Greece,5,GRC,KAZ,3505,0.0014265335235378032
3331,Kazakhstan,Argentina,0,ARG,KAZ,3505,0.0
3332,Kazakhstan,Armenia,0,ARM,KAZ,3505,0.0
3333,Kazakhstan,Belarus,0,BLR,KAZ,3505,0.0
3334,Kazakhstan,Bulgaria,0,BGR,KAZ,3505,0.0
3335,Kazakhstan,Croatia,0,HRV,KAZ,3505,0.0
3336,Kazakhstan,Cyprus,0,CYP,KAZ,3505,0.0
3337,Kazakhstan,Denmark,0,DNK,KAZ,3505,0.0
3338,Kazakhstan,Finland,0,FIN,KAZ,3505,0.0
3339,Kazakhstan,Georgia,0,GEO,KAZ,3505,0.0
3340,Kazakhstan,Hungary,0,HUN,KAZ,3505,0.0
3341,Kazakhstan,Iceland,0,ISL,KAZ,3505,0.0
3342,Kazakhstan,Iraq,0,IRQ,KAZ,3505,0.0
3343,Kazakhstan,Ireland,0,IRL,KAZ,3505,0.0
3344,Kazakhstan,Jordan,0,JOR,KAZ,3505,0.0
3345,Kazakhstan,Kazakhstan,0,KAZ,KAZ,3505,0.0
3346,Kazakhstan,Lithuania,0,LTU,KAZ,3505,0.0
3347,Kazakhstan,Luxembourg,0,LUX,KAZ,3505,0.0
3348,Kazakhstan,Malta,0,MLT,KAZ,3505,0.0
3349,Kazakhstan,Montenegro,0,MNE,KAZ,3505,0.0
3350,Kazakhstan,Namibia,0,NAM,KAZ,3505,0.0
3351,Kazakhstan,Netherlands,0,NLD,KAZ,3505,0.0
3352,Kazakhstan,New Zealand,0,NZL,KAZ,3505,0.0
3353,Kazakhstan,Norway,0,NOR,KAZ,3505,0.0
3354,Kazakhstan,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,KAZ,3505,0.0
3355,Kazakhstan,Slovenia,0,SVN,KAZ,3505,0.0
3356,Kazakhstan,Uruguay,0,URY,KAZ,3505,0.0
3357,Kenya,United States of America,2905,USA,KEN,5703,0.5093810275293705
3358,Kenya,South Africa,1097,ZAF,KEN,5703,0.19235490092933544
3359,Kenya,Germany,471,DEU,KEN,5703,0.0825881115202525
3360,Kenya,Ethiopia,429,ETH,KEN,5703,0.07522356654392424
3361,Kenya,Canada,155,CAN,KEN,5703,0.02717867788883044
3362,Kenya,United Kingdom,125,GBR,KEN,5703,0.02191828862002455
3363,Kenya,Australia,81,AUS,KEN,5703,0.014203051025775907
3364,Kenya,Sweden,78,SWE,KEN,5703,0.013677012098895318
3365,Kenya,Brazil,73,BRA,KEN,5703,0.012800280554094337
3366,Kenya,Israel,44,ISR,KEN,5703,0.007715237594248641
3367,Kenya,Italy,41,ITA,KEN,5703,0.007189198667368052
3368,Kenya,Jordan,26,JOR,KEN,5703,0.004559004032965106
3369,Kenya,Rep. of Korea,26,KOR,KEN,5703,0.004559004032965106
3370,Kenya,Uganda,25,UGA,KEN,5703,0.00438365772400491
3371,Kenya,Austria,22,AUT,KEN,5703,0.0038576187971243207
3372,Kenya,France,17,FRA,KEN,5703,0.0029808872523233386
3373,Kenya,Lebanon,12,LBN,KEN,5703,0.0021041557075223566
3374,Kenya,Denmark,11,DNK,KEN,5703,0.0019288093985621604
3375,Kenya,Greece,10,GRC,KEN,5703,0.001753463089601964
3376,Kenya,Zimbabwe,8,ZWE,KEN,5703,0.0014027704716815712
3377,Kenya,Ireland,7,IRL,KEN,5703,0.0012274241627213747
3378,Kenya,Panama,7,PAN,KEN,5703,0.0012274241627213747
3379,Kenya,China,6,CHN,KEN,5703,0.0010520778537611783
3380,Kenya,Spain,6,ESP,KEN,5703,0.0010520778537611783
3381,Kenya,Ukraine,6,UKR,KEN,5703,0.0010520778537611783
3382,Kenya,Belgium,5,BEL,KEN,5703,0.000876731544800982
3383,Kenya,Mozambique,5,MOZ,KEN,5703,0.000876731544800982
3384,Kenya,Turkey,5,TUR,KEN,5703,0.000876731544800982
3385,Kenya,Bosnia and Herzegovina,0,BIH,KEN,5703,0.0
3386,Kenya,Botswana,0,BWA,KEN,5703,0.0
3387,Kenya,Burundi,0,BDI,KEN,5703,0.0
3388,Kenya,Central African Rep.,0,CAF,KEN,5703,0.0
3389,Kenya,Chile,0,CHL,KEN,5703,0.0
3390,Kenya,Dem. Rep. of the Congo,0,COD,KEN,5703,0.0
3391,Kenya,Djibouti,0,DJI,KEN,5703,0.0
3392,Kenya,Egypt,0,EGY,KEN,5703,0.0
3393,Kenya,Finland,0,FIN,KEN,5703,0.0
3394,Kenya,Georgia,0,GEO,KEN,5703,0.0
3395,Kenya,Hungary,0,HUN,KEN,5703,0.0
3396,Kenya,Iceland,0,ISL,KEN,5703,0.0
3397,Kenya,Latvia,0,LVA,KEN,5703,0.0
3398,Kenya,Malawi,0,MWI,KEN,5703,0.0
3399,Kenya,Malaysia,0,MYS,KEN,5703,0.0
3400,Kenya,Namibia,0,NAM,KEN,5703,0.0
3401,Kenya,Netherlands,0,NLD,KEN,5703,0.0
3402,Kenya,New Zealand,0,NZL,KEN,5703,0.0
3403,Kenya,Norway,0,NOR,KEN,5703,0.0
3404,Kenya,Poland,0,POL,KEN,5703,0.0
3405,Kenya,Portugal,0,PRT,KEN,5703,0.0
3406,Kenya,Romania,0,ROU,KEN,5703,0.0
3407,Kenya,Rwanda,0,RWA,KEN,5703,0.0
3408,Kenya,Somalia,0,SOM,KEN,5703,0.0
3409,Kenya,Sudan,0,SDN,KEN,5703,0.0
3410,Kenya,Swaziland,0,SWZ,KEN,5703,0.0
3411,Kenya,Switzerland,0,CHE,KEN,5703,0.0
3412,Kenya,Yemen,0,YEM,KEN,5703,0.0
3413,Kenya,Zambia,0,ZMB,KEN,5703,0.0
3414,Kiribati,Canada,0,CAN,KIR,0,
3415,Kuwait,Greece,210,GRC,KWT,944,0.22245762711864406
3416,Kuwait,United States of America,185,USA,KWT,944,0.19597457627118645
3417,Kuwait,United Kingdom,159,GBR,KWT,944,0.1684322033898305
3418,Kuwait,Iraq,131,IRQ,KWT,944,0.13877118644067796
3419,Kuwait,Denmark,96,DNK,KWT,944,0.1016949152542373
3420,Kuwait,Sweden,59,SWE,KWT,944,0.0625
3421,Kuwait,Germany,42,DEU,KWT,944,0.04449152542372881
3422,Kuwait,Ireland,26,IRL,KWT,944,0.02754237288135593
3423,Kuwait,Canada,10,CAN,KWT,944,0.01059322033898305
3424,Kuwait,Switzerland,8,CHE,KWT,944,0.00847457627118644
3425,Kuwait,Austria,7,AUT,KWT,944,0.007415254237288136
3426,Kuwait,Brazil,6,BRA,KWT,944,0.006355932203389831
3427,Kuwait,Turkey,5,TUR,KWT,944,0.005296610169491525
3428,Kuwait,Argentina,0,ARG,KWT,944,0.0
3429,Kuwait,Australia,0,AUS,KWT,944,0.0
3430,Kuwait,Belgium,0,BEL,KWT,944,0.0
3431,Kuwait,Croatia,0,HRV,KWT,944,0.0
3432,Kuwait,Egypt,0,EGY,KWT,944,0.0
3433,Kuwait,France,0,FRA,KWT,944,0.0
3434,Kuwait,Hungary,0,HUN,KWT,944,0.0
3435,Kuwait,Indonesia,0,IDN,KWT,944,0.0
3436,Kuwait,Iran (Islamic Rep. of),0,IRN,KWT,944,0.0
3437,Kuwait,Italy,0,ITA,KWT,944,0.0
3438,Kuwait,Lebanon,0,LBN,KWT,944,0.0
3439,Kuwait,Malaysia,0,MYS,KWT,944,0.0
3440,Kuwait,Malta,0,MLT,KWT,944,0.0
3441,Kuwait,Nauru,0,NRU,KWT,944,0.0
3442,Kuwait,Netherlands,0,NLD,KWT,944,0.0
3443,Kuwait,New Zealand,0,NZL,KWT,944,0.0
3444,Kuwait,Norway,0,NOR,KWT,944,0.0
3445,Kuwait,Pakistan,0,PAK,KWT,944,0.0
3446,Kuwait,Philippines,0,PHL,KWT,944,0.0
3447,Kuwait,Sudan,0,SDN,KWT,944,0.0
3448,Kuwait,Syrian Arab Rep.,0,SYR,KWT,944,0.0
3449,Kuwait,Thailand,0,THA,KWT,944,0.0
3450,Kyrgyzstan,United States of America,1407,USA,KGZ,2559,0.5498241500586166
3451,Kyrgyzstan,Germany,273,DEU,KGZ,2559,0.10668229777256741
3452,Kyrgyzstan,Italy,165,ITA,KGZ,2559,0.06447831184056271
3453,Kyrgyzstan,Ukraine,142,UKR,KGZ,2559,0.05549042594763579
3454,Kyrgyzstan,Sweden,137,SWE,KGZ,2559,0.053536537710042985
3455,Kyrgyzstan,Turkey,100,TUR,KGZ,2559,0.039077764751856196
3456,Kyrgyzstan,Rep. of Korea,83,KOR,KGZ,2559,0.032434544744040644
3457,Kyrgyzstan,Austria,51,AUT,KGZ,2559,0.01992966002344666
3458,Kyrgyzstan,Belgium,40,BEL,KGZ,2559,0.015631105900742476
3459,Kyrgyzstan,Poland,27,POL,KGZ,2559,0.010550996483001172
3460,Kyrgyzstan,Canada,22,CAN,KGZ,2559,0.008597108245408363
3461,Kyrgyzstan,Israel,17,ISR,KGZ,2559,0.006643220007815553
3462,Kyrgyzstan,Australia,13,AUS,KGZ,2559,0.005080109417741305
3463,Kyrgyzstan,Spain,11,ESP,KGZ,2559,0.0042985541227041815
3464,Kyrgyzstan,United Kingdom,11,GBR,KGZ,2559,0.0042985541227041815
3465,Kyrgyzstan,France,10,FRA,KGZ,2559,0.003907776475185619
3466,Kyrgyzstan,Ireland,9,IRL,KGZ,2559,0.0035169988276670576
3467,Kyrgyzstan,Russian Federation,8,RUS,KGZ,2559,0.0031262211801484957
3468,Kyrgyzstan,Bulgaria,7,BGR,KGZ,2559,0.0027354435326299334
3469,Kyrgyzstan,Lithuania,7,LTU,KGZ,2559,0.0027354435326299334
3470,Kyrgyzstan,Switzerland,7,CHE,KGZ,2559,0.0027354435326299334
3471,Kyrgyzstan,Czech Rep.,6,CZE,KGZ,2559,0.0023446658851113715
3472,Kyrgyzstan,Iraq,6,IRQ,KGZ,2559,0.0023446658851113715
3473,Kyrgyzstan,Argentina,0,ARG,KGZ,2559,0.0
3474,Kyrgyzstan,Belarus,0,BLR,KGZ,2559,0.0
3475,Kyrgyzstan,Cyprus,0,CYP,KGZ,2559,0.0
3476,Kyrgyzstan,Denmark,0,DNK,KGZ,2559,0.0
3477,Kyrgyzstan,Ecuador,0,ECU,KGZ,2559,0.0
3478,Kyrgyzstan,Finland,0,FIN,KGZ,2559,0.0
3479,Kyrgyzstan,Greece,0,GRC,KGZ,2559,0.0
3480,Kyrgyzstan,Iceland,0,ISL,KGZ,2559,0.0
3481,Kyrgyzstan,Jordan,0,JOR,KGZ,2559,0.0
3482,Kyrgyzstan,Latvia,0,LVA,KGZ,2559,0.0
3483,Kyrgyzstan,Netherlands,0,NLD,KGZ,2559,0.0
3484,Kyrgyzstan,New Zealand,0,NZL,KGZ,2559,0.0
3485,Kyrgyzstan,Nigeria,0,NGA,KGZ,2559,0.0
3486,Kyrgyzstan,Norway,0,NOR,KGZ,2559,0.0
3487,Kyrgyzstan,Peru,0,PER,KGZ,2559,0.0
3488,Kyrgyzstan,Rep. of Moldova,0,MDA,KGZ,2559,0.0
3489,Kyrgyzstan,Seychelles,0,SYC,KGZ,2559,0.0
3490,Lao People's Dem. Rep.,United States of America,174,USA,LAO,223,0.7802690582959642
3491,Lao People's Dem. Rep.,Australia,37,AUS,LAO,223,0.16591928251121077
3492,Lao People's Dem. Rep.,Thailand,12,THA,LAO,223,0.053811659192825115
3493,Lao People's Dem. Rep.,Austria,0,AUT,LAO,223,0.0
3494,Lao People's Dem. Rep.,Belgium,0,BEL,LAO,223,0.0
3495,Lao People's Dem. Rep.,Brazil,0,BRA,LAO,223,0.0
3496,Lao People's Dem. Rep.,Canada,0,CAN,LAO,223,0.0
3497,Lao People's Dem. Rep.,France,0,FRA,LAO,223,0.0
3498,Lao People's Dem. Rep.,Germany,0,DEU,LAO,223,0.0
3499,Lao People's Dem. Rep.,Netherlands,0,NLD,LAO,223,0.0
3500,Lao People's Dem. Rep.,Switzerland,0,CHE,LAO,223,0.0
3501,Lao People's Dem. Rep.,United Kingdom,0,GBR,LAO,223,0.0
3502,Latvia,United States of America,86,USA,LVA,107,0.8037383177570093
3503,Latvia,Germany,11,DEU,LVA,107,0.102803738317757
3504,Latvia,Canada,10,CAN,LVA,107,0.09345794392523364
3505,Latvia,Argentina,0,ARG,LVA,107,0.0
3506,Latvia,Australia,0,AUS,LVA,107,0.0
3507,Latvia,Belgium,0,BEL,LVA,107,0.0
3508,Latvia,Brazil,0,BRA,LVA,107,0.0
3509,Latvia,France,0,FRA,LVA,107,0.0
3510,Latvia,Israel,0,ISR,LVA,107,0.0
3511,Latvia,Russian Federation,0,RUS,LVA,107,0.0
3512,Latvia,Sweden,0,SWE,LVA,107,0.0
3513,Latvia,Switzerland,0,CHE,LVA,107,0.0
3514,Latvia,United Kingdom,0,GBR,LVA,107,0.0
3515,Latvia,Uruguay,0,URY,LVA,107,0.0
3516,Lebanon,Germany,4148,DEU,LBN,9248,0.4485294117647059
3517,Lebanon,Brazil,1738,BRA,LBN,9248,0.1879325259515571
3518,Lebanon,United States of America,699,USA,LBN,9248,0.07558391003460208
3519,Lebanon,Australia,668,AUS,LBN,9248,0.0722318339100346
3520,Lebanon,Sweden,571,SWE,LBN,9248,0.06174307958477509
3521,Lebanon,Canada,402,CAN,LBN,9248,0.04346885813148789
3522,Lebanon,Austria,157,AUT,LBN,9248,0.016976643598615917
3523,Lebanon,Belgium,155,BEL,LBN,9248,0.01676038062283737
3524,Lebanon,Spain,109,ESP,LBN,9248,0.011786332179930796
3525,Lebanon,Jordan,106,JOR,LBN,9248,0.011461937716262976
3526,Lebanon,United Kingdom,92,GBR,LBN,9248,0.009948096885813149
3527,Lebanon,Greece,80,GRC,LBN,9248,0.00865051903114187
3528,Lebanon,Italy,61,ITA,LBN,9248,0.006596020761245674
3529,Lebanon,Cyprus,33,CYP,LBN,9248,0.003568339100346021
3530,Lebanon,Turkey,31,TUR,LBN,9248,0.0033520761245674742
3531,Lebanon,France,30,FRA,LBN,9248,0.0032439446366782005
3532,Lebanon,Denmark,29,DNK,LBN,9248,0.0031358131487889272
3533,Lebanon,Netherlands,28,NLD,LBN,9248,0.003027681660899654
3534,Lebanon,Switzerland,24,CHE,LBN,9248,0.0025951557093425604
3535,Lebanon,Ukraine,23,UKR,LBN,9248,0.002487024221453287
3536,Lebanon,Morocco,17,MAR,LBN,9248,0.001838235294117647
3537,Lebanon,Togo,13,TGO,LBN,9248,0.0014057093425605537
3538,Lebanon,Norway,7,NOR,LBN,9248,0.0007569204152249135
3539,Lebanon,Ireland,6,IRL,LBN,9248,0.0006487889273356401
3540,Lebanon,Yemen,6,YEM,LBN,9248,0.0006487889273356401
3541,Lebanon,Iraq,5,IRQ,LBN,9248,0.0005406574394463668
3542,Lebanon,Luxembourg,5,LUX,LBN,9248,0.0005406574394463668
3543,Lebanon,Nigeria,5,NGA,LBN,9248,0.0005406574394463668
3544,Lebanon,Algeria,0,DZA,LBN,9248,0.0
3545,Lebanon,Argentina,0,ARG,LBN,9248,0.0
3546,Lebanon,Armenia,0,ARM,LBN,9248,0.0
3547,Lebanon,Bahrain,0,BHR,LBN,9248,0.0
3548,Lebanon,Belarus,0,BLR,LBN,9248,0.0
3549,Lebanon,Bulgaria,0,BGR,LBN,9248,0.0
3550,Lebanon,Chile,0,CHL,LBN,9248,0.0
3551,Lebanon,Costa Rica,0,CRI,LBN,9248,0.0
3552,Lebanon,Croatia,0,HRV,LBN,9248,0.0
3553,Lebanon,CuraÌ¤ao,0,CUW,LBN,9248,0.0
3554,Lebanon,Czech Rep.,0,CZE,LBN,9248,0.0
3555,Lebanon,Ecuador,0,ECU,LBN,9248,0.0
3556,Lebanon,Egypt,0,EGY,LBN,9248,0.0
3557,Lebanon,Ethiopia,0,ETH,LBN,9248,0.0
3558,Lebanon,Finland,0,FIN,LBN,9248,0.0
3559,Lebanon,Georgia,0,GEO,LBN,9248,0.0
3560,Lebanon,Ghana,0,GHA,LBN,9248,0.0
3561,Lebanon,Hungary,0,HUN,LBN,9248,0.0
3562,Lebanon,Indonesia,0,IDN,LBN,9248,0.0
3563,Lebanon,Israel,0,ISR,LBN,9248,0.0
3564,Lebanon,Kuwait,0,KWT,LBN,9248,0.0
3565,Lebanon,Latvia,0,LVA,LBN,9248,0.0
3566,Lebanon,Malaysia,0,MYS,LBN,9248,0.0
3567,Lebanon,Malta,0,MLT,LBN,9248,0.0
3568,Lebanon,Mauritania,0,MRT,LBN,9248,0.0
3569,Lebanon,Mexico,0,MEX,LBN,9248,0.0
3570,Lebanon,Montenegro,0,MNE,LBN,9248,0.0
3571,Lebanon,Nauru,0,NRU,LBN,9248,0.0
3572,Lebanon,New Zealand,0,NZL,LBN,9248,0.0
3573,Lebanon,Papua New Guinea,0,PNG,LBN,9248,0.0
3574,Lebanon,Paraguay,0,PRY,LBN,9248,0.0
3575,Lebanon,Peru,0,PER,LBN,9248,0.0
3576,Lebanon,Philippines,0,PHL,LBN,9248,0.0
3577,Lebanon,Poland,0,POL,LBN,9248,0.0
3578,Lebanon,Rep. of Moldova,0,MDA,LBN,9248,0.0
3579,Lebanon,Romania,0,ROU,LBN,9248,0.0
3580,Lebanon,Russian Federation,0,RUS,LBN,9248,0.0
3581,Lebanon,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,LBN,9248,0.0
3582,Lebanon,Syrian Arab Rep.,0,SYR,LBN,9248,0.0
3583,Lebanon,Thailand,0,THA,LBN,9248,0.0
3584,Lebanon,United Arab Emirates,0,ARE,LBN,9248,0.0
3585,Lebanon,Uruguay,0,URY,LBN,9248,0.0
3586,Lebanon,Venezuela (Bolivarian Republic of),0,VEN,LBN,9248,0.0
3587,Lebanon,Zimbabwe,0,ZWE,LBN,9248,0.0
3588,Lesotho,Brazil,0,BRA,LSO,0,
3589,Lesotho,Canada,0,CAN,LSO,0,
3590,Lesotho,Indonesia,0,IDN,LSO,0,
3591,Lesotho,Ireland,0,IRL,LSO,0,
3592,Lesotho,Israel,0,ISR,LSO,0,
3593,Lesotho,Italy,0,ITA,LSO,0,
3594,Lesotho,United Kingdom,0,GBR,LSO,0,
3595,Lesotho,United States of America,0,USA,LSO,0,
3596,Liberia,United States of America,956,USA,LBR,3328,0.28725961538461536
3597,Liberia,Italy,502,ITA,LBR,3328,0.15084134615384615
3598,Liberia,Angola,478,AGO,LBR,3328,0.14362980769230768
3599,Liberia,Senegal,391,SEN,LBR,3328,0.11748798076923077
3600,Liberia,Germany,301,DEU,LBR,3328,0.09044471153846154
3601,Liberia,Rep. of Korea,176,KOR,LBR,3328,0.052884615384615384
3602,Liberia,China,125,CHN,LBR,3328,0.03756009615384615
3603,Liberia,CÌ«te d'Ivoire,75,CIV,LBR,3328,0.022536057692307692
3604,Liberia,Guinea,34,GIN,LBR,3328,0.010216346153846154
3605,Liberia,Canada,28,CAN,LBR,3328,0.008413461538461538
3606,Liberia,Brazil,27,BRA,LBR,3328,0.00811298076923077
3607,Liberia,Australia,25,AUS,LBR,3328,0.007512019230769231
3608,Liberia,Austria,25,AUT,LBR,3328,0.007512019230769231
3609,Liberia,France,24,FRA,LBR,3328,0.007211538461538462
3610,Liberia,Morocco,23,MAR,LBR,3328,0.006911057692307692
3611,Liberia,Dem. Rep. of the Congo,19,COD,LBR,3328,0.005709134615384615
3612,Liberia,Spain,16,ESP,LBR,3328,0.004807692307692308
3613,Liberia,Sweden,16,SWE,LBR,3328,0.004807692307692308
3614,Liberia,Ukraine,14,UKR,LBR,3328,0.004206730769230769
3615,Liberia,Egypt,13,EGY,LBR,3328,0.00390625
3616,Liberia,Malaysia,12,MYS,LBR,3328,0.003605769230769231
3617,Liberia,Belgium,10,BEL,LBR,3328,0.0030048076923076925
3618,Liberia,Switzerland,9,CHE,LBR,3328,0.002704326923076923
3619,Liberia,Congo,7,COG,LBR,3328,0.0021033653846153845
